2	0.433013	0.000000	0.015625	-0.015625
2	0.707107	0.010417	0.015625	-0.005208
2	0.829156	0.020833	0.015625	0.005208
2	1.000000	0.000000	0.015625	-0.015625
2	1.089725	0.010417	0.015625	-0.005208
3	0.707107	-0.010417	0.001953	-0.012370
3	0.707107	0.000000	0.001953	-0.001953
3	0.707107	0.000000	0.001953	-0.001953
3	0.829156	-0.005208	0.001953	-0.007161
3	0.829156	-0.010417	0.001953	-0.012370
3	0.829156	0.000000	0.001953	-0.001953
3	1.000000	-0.031250	0.001953	-0.033203
3	1.000000	0.031250	0.001953	0.029297
Objective_function= -1.988682
