Minute,Timestamp,Best_Objective,Best_Run,Run1_Steps,Run1_Objective,Run1_Status,Run2_Steps,Run2_Objective,Run2_Status,Run3_Steps,Run3_Objective,Run3_Status,Run4_Steps,Run4_Objective,Run4_Status,Run5_Steps,Run5_Objective,Run5_Status
0,2025-09-30 21:17:59,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
0,2025-09-30 21:18:10,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
0,2025-09-30 21:18:21,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
0,2025-09-30 21:18:30,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
0,2025-09-30 21:18:41,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
1,2025-09-30 21:18:52,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
1,2025-09-30 21:19:02,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
1,2025-09-30 21:19:12,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
1,2025-09-30 21:19:23,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
1,2025-09-30 21:19:33,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
1,2025-09-30 21:19:43,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
2,2025-09-30 21:19:54,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
2,2025-09-30 21:20:04,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
2,2025-09-30 21:20:14,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
2,2025-09-30 21:20:25,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
2,2025-09-30 21:20:35,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
2,2025-09-30 21:20:45,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
3,2025-09-30 21:20:56,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
3,2025-09-30 21:21:06,-4.408276,1,4,-4.408276,RUNNING,5,-4.408276,RUNNING,7,-4.408276,RUNNING,6,-4.408276,RUNNING,5,-4.408276,RUNNING
