Minute,Timestamp,Best_Objective,Best_Run,Run1_Steps,Run1_Objective,Run1_Status,Run2_Steps,Run2_Objective,Run2_Status,Run3_Steps,Run3_Objective,Run3_Status,Run4_Steps,Run4_Objective,Run4_Status,Run5_Steps,Run5_Objective,Run5_Status,Run6_Steps,Run6_Objective,Run6_Status,Run7_Steps,Run7_Objective,Run7_Status
2,2025-10-03 14:30:39,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
2,2025-10-03 14:30:51,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
2,2025-10-03 14:31:03,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
2,2025-10-03 14:31:15,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
2,2025-10-03 14:31:26,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
3,2025-10-03 14:31:38,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
3,2025-10-03 14:31:50,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
3,2025-10-03 14:32:01,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
3,2025-10-03 14:32:13,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
3,2025-10-03 14:32:25,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
4,2025-10-03 14:32:37,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
4,2025-10-03 14:32:48,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
4,2025-10-03 14:33:00,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
4,2025-10-03 14:33:11,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
4,2025-10-03 14:33:23,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
5,2025-10-03 14:33:34,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
5,2025-10-03 14:33:47,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
5,2025-10-03 14:33:58,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
5,2025-10-03 14:34:09,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
5,2025-10-03 14:34:21,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
6,2025-10-03 14:34:32,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
6,2025-10-03 14:34:44,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
6,2025-10-03 14:34:56,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
6,2025-10-03 14:35:07,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
6,2025-10-03 14:35:19,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
7,2025-10-03 14:35:30,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
7,2025-10-03 14:35:42,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
7,2025-10-03 14:35:53,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
7,2025-10-03 14:36:05,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
7,2025-10-03 14:36:17,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
7,2025-10-03 14:36:28,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
8,2025-10-03 14:36:40,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
8,2025-10-03 14:36:51,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
8,2025-10-03 14:37:03,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
8,2025-10-03 14:37:15,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
8,2025-10-03 14:37:26,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
9,2025-10-03 14:37:38,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
9,2025-10-03 14:37:49,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
9,2025-10-03 14:38:01,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
9,2025-10-03 14:38:13,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
9,2025-10-03 14:38:24,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
10,2025-10-03 14:38:36,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
10,2025-10-03 14:38:48,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
10,2025-10-03 14:38:59,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
10,2025-10-03 14:39:11,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
10,2025-10-03 14:39:23,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
11,2025-10-03 14:39:34,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
11,2025-10-03 14:39:45,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
11,2025-10-03 14:39:57,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
11,2025-10-03 14:40:09,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
11,2025-10-03 14:40:21,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
12,2025-10-03 14:40:32,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
12,2025-10-03 14:40:44,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
12,2025-10-03 14:40:56,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
12,2025-10-03 14:41:07,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
12,2025-10-03 14:41:19,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
13,2025-10-03 14:41:30,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
13,2025-10-03 14:41:42,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
13,2025-10-03 14:41:54,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
13,2025-10-03 14:42:05,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
13,2025-10-03 14:42:17,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
13,2025-10-03 14:42:28,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
14,2025-10-03 14:42:40,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
14,2025-10-03 14:42:52,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
14,2025-10-03 14:43:03,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
14,2025-10-03 14:43:14,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
14,2025-10-03 14:43:26,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
15,2025-10-03 14:43:38,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
15,2025-10-03 14:43:50,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
15,2025-10-03 14:44:02,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
15,2025-10-03 14:44:13,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
15,2025-10-03 14:44:26,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
16,2025-10-03 14:44:37,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
16,2025-10-03 14:44:49,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
16,2025-10-03 14:45:01,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
16,2025-10-03 14:45:13,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
16,2025-10-03 14:45:24,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
17,2025-10-03 14:45:36,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
17,2025-10-03 14:45:47,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
17,2025-10-03 14:45:59,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
17,2025-10-03 14:46:11,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
17,2025-10-03 14:46:22,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
18,2025-10-03 14:46:34,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
18,2025-10-03 14:46:45,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
18,2025-10-03 14:46:57,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
18,2025-10-03 14:47:09,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
18,2025-10-03 14:47:20,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
19,2025-10-03 14:47:32,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
19,2025-10-03 14:47:44,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
19,2025-10-03 14:47:55,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
19,2025-10-03 14:48:06,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
19,2025-10-03 14:48:18,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
19,2025-10-03 14:48:30,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
20,2025-10-03 14:48:41,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
20.0,2025-10-03 14:48:48,-1.788462,1,1,-1.788462,RUNNING,1,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING,2,-1.788462,RUNNING,1,-1.788462,RUNNING
