Minute,Timestamp,Best_Objective,Best_Run,Run1_Steps,Run1_Objective,Run1_Status,Run2_Steps,Run2_Objective,Run2_Status,Run3_Steps,Run3_Objective,Run3_Status,Run4_Steps,Run4_Objective,Run4_Status,Run5_Steps,Run5_Objective,Run5_Status
1,2025-09-30 21:19:43,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
2,2025-09-30 21:19:54,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
2,2025-09-30 21:20:04,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
2,2025-09-30 21:20:14,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
2,2025-09-30 21:20:25,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
2,2025-09-30 21:20:35,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
2,2025-09-30 21:20:45,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
3,2025-09-30 21:20:56,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
3,2025-09-30 21:21:06,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
3,2025-09-30 21:21:16,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
3,2025-09-30 21:21:27,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
3,2025-09-30 21:21:37,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
3,2025-09-30 21:21:47,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
4,2025-09-30 21:21:58,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
4,2025-09-30 21:22:07,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
4,2025-09-30 21:22:18,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
4,2025-09-30 21:22:29,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
4,2025-09-30 21:22:38,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
4,2025-09-30 21:22:49,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:22:59,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:09,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:20,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:30,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:40,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:23:51,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:01,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:11,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:21,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:32,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:41,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:24:52,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:03,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:12,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:22,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:33,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
7,2025-09-30 21:25:42,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:25:53,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:03,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:14,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:23,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:34,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
8,2025-09-30 21:26:44,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
9,2025-09-30 21:26:54,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
9,2025-09-30 21:27:04,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
9,2025-09-30 21:27:15,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
9,2025-09-30 21:27:24,-1.915208,1,1,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING,2,-1.915208,RUNNING
10.0,2025-09-30 21:27:32,-1.915208,1,1,-1.915208,STOPPED,3,-1.915208,STOPPED,2,-1.915208,STOPPED,2,-1.915208,STOPPED,2,-1.915208,STOPPED
