2	0.433013	0.250000	0.250000	0.000000
2	0.707107	0.250000	0.250000	0.000000
2	0.829156	0.250000	0.250000	0.000000
2	1.000000	0.208333	0.250000	-0.041667
2	1.089725	0.239583	0.250000	-0.010417
3	0.707107	0.125000	0.125000	0.000000
3	0.707107	0.125000	0.125000	0.000000
3	0.707107	0.125000	0.125000	0.000000
3	0.829156	0.119792	0.125000	-0.005208
3	0.829156	0.187500	0.125000	0.062500
3	0.829156	0.135417	0.125000	0.010417
3	1.000000	0.083333	0.125000	-0.041667
3	1.000000	0.125000	0.125000	0.000000
Objective_function= -4.202771
