2	0.433013	0.250000	0.250000	0.000000
2	0.707107	0.250000	0.250000	0.000000
2	0.829156	0.250000	0.250000	0.000000
2	1.000000	0.250000	0.250000	0.000000
2	1.089725	0.250000	0.250000	0.000000
3	0.707107	0.125000	0.125000	0.000000
3	0.707107	0.125000	0.125000	0.000000
3	0.707107	0.187500	0.125000	0.062500
3	0.829156	0.119792	0.125000	-0.005208
3	0.829156	0.104167	0.125000	-0.020833
3	0.829156	0.145833	0.125000	0.020833
3	1.000000	0.135417	0.125000	0.010417
3	1.000000	0.125000	0.125000	0.000000
Objective_function= -5.139622
