# Tetrahedron method
       57.5204421169        0.0000000000
       57.8688671274        0.0000000000
       58.2172921380        0.0000000000
       58.5657171486        0.0000000000
       58.9141421592        0.0000000000
       59.2625671697        0.0000000000
       59.6109921803        0.0000000000
       59.9594171909        0.0000000000
       60.3078422015        0.0000000000
       60.6562672120        0.0000000000
       61.0046922226        0.0000000000
       61.3531172332        0.0000000000
       61.7015422438        0.0000000000
       62.0499672543        0.0000000000
       62.3983922649        0.0000000000
       62.7468172755        0.0000000000
       63.0952422861        0.0000000000
