# Tetrahedron method
       -1.5669610556        0.0000000000
       -1.4931145976        0.0000000000
       -1.4192681395        0.0000000000
       -1.3454216815        0.0000000000
       -1.2715752235        0.0000000000
       -1.1977287655        0.0000000000
       -1.1238823075        0.0000000000
       -1.0500358495        0.0000000000
       -0.9761893915        0.0000000000
       -0.9023429335        0.0000000000
       -0.8284964754        0.0000000000
       -0.7546500174        0.0000000000
       -0.6808035594        0.0000000000
       -0.6069571014        0.0000000000
       -0.5331106434        0.0000000000
       -0.4592641854        0.0000000000
       -0.3854177274        0.0000000000
       -0.3115712694        0.0317732840
       -0.2377248113        0.0881114825
       -0.1638783533        0.0754215221
       -0.0900318953        0.0775493101
       -0.0161854373        0.0859783861
        0.0576610207        0.1003760240
        0.1315074787        0.1380507325
        0.2053539367        0.2336031878
        0.2792003947        0.4157107965
        0.3530468528        0.6169721979
        0.4268933108        0.8327520279
        0.5007397688        1.0962379657
        0.5745862268        1.4392974486
        0.6484326848        1.9334210104
        0.7222791428        2.7882542004
        0.7961256008        6.6552833933
        0.8699720589        4.4172927554
        0.9438185169        5.4998193725
        1.0176649749        6.1586651079
        1.0915114329        8.4603054190
        1.1653578909        4.2917636642
        1.2392043489        8.4044188648
        1.3130508069        8.9167080540
        1.3868972649        6.9241821299
        1.4607437230       12.2494579875
        1.5345901810       10.9755750760
        1.6084366390       10.8846050443
        1.6822830970        9.0253953413
        1.7561295550        8.5478969350
        1.8299760130        5.8107795801
        1.9038224710        4.7460938972
        1.9776689290        3.2370977250
        2.0515153871        1.6244450855
        2.1253618451        1.9946452121
        2.1992083031        3.4361924687
        2.2730547611        6.5110690490
        2.3469012191        5.0196654160
        2.4207476771        4.2637420135
        2.4945941351        1.3745754143
        2.5684405931        0.4810073854
        2.6422870512        0.1763045900
        2.7161335092        0.0000000000
        2.7899799672        0.0000000000
        2.8638264252        3.0333751419
        2.9376728832        5.6735187036
        3.0115193412        5.7655482941
        3.0853657992        3.7375646952
        3.1592122572        4.6556930847
        3.2330587153        6.4067997616
        3.3069051733       20.4184595356
        3.3807516313        0.7709663686
        3.4545980893        0.0000000000
        3.5284445473        0.0000000000
        3.6022910053        1.4879975323
        3.6761374633        1.8396466307
        3.7499839213        2.6360124968
        3.8238303794        5.4414987704
        3.8976768374        5.3301261489
        3.9715232954        4.8512622656
        4.0453697534        4.8472521378
        4.1192162114        2.2313673552
        4.1930626694        2.3339501422
        4.2669091274        2.2341307354
        4.3407555855        2.1058706196
        4.4146020435        1.9726783202
        4.4884485015        2.2743791765
        4.5622949595        1.1405302585
        4.6361414175        0.3759005970
        4.7099878755        0.0663864198
        4.7838343335        0.0000000000
        4.8576807915        5.8748968809
        4.9315272496        9.2766605557
        5.0053737076        5.6321458321
        5.0792201656        7.3850033170
        5.1530666236        7.8462771540
        5.2269130816        3.1864792945
        5.3007595396        4.5595144203
        5.3746059976        5.2162885185
        5.4484524556        3.9167455207
        5.5222989137        2.9282870788
        5.5961453717        2.8480762353
        5.6699918297        2.9375372263
        5.7438382877        3.7690933442
        5.8176847457        4.5058123537
        5.8915312037        3.2601091076
        5.9653776617        2.5180736210
        6.0392241197        1.5194294776
        6.1130705778        0.7360120302
        6.1869170358        0.6255595602
        6.2607634938        0.5236347787
        6.3346099518        0.4207206176
        6.4084564098        0.3037778527
        6.4823028678        0.1209136131
        6.5561493258        0.0000000000
        6.6299957838        0.0000000000
        6.7038422419        0.0000000000
        6.7776886999        0.0000000000
        6.8515351579        0.0000000000
        6.9253816159        0.0000000000
        6.9992280739        0.0000000000
        7.0730745319        0.0000000000
        7.1469209899        0.0000000000
        7.2207674480        0.0000000000
        7.2946139060        0.0000000000
        7.3684603640        0.0000000000
        7.4423068220        0.0000000000
        7.5161532800        0.0000000000
        7.5899997380        0.0000000000
        7.6638461960        0.0000000000
        7.7376926540        0.0000000000
        7.8115391121        0.0000000000
        7.8853855701        0.0000000000
        7.9592320281        0.0000000000
        8.0330784861        0.0000000000
        8.1069249441        0.0000000000
        8.1807714021        0.0000000000
        8.2546178601        0.0000000000
        8.3284643181        0.0000000000
        8.4023107762        0.0000000000
        8.4761572342        0.0000000000
        8.5500036922        0.0000000000
        8.6238501502        0.0000000000
        8.6976966082        0.0000000000
        8.7715430662        0.0000000000
        8.8453895242        0.0000000000
        8.9192359822        0.0000000000
        8.9930824403        0.0000000000
        9.0669288983        0.0000000000
        9.1407753563        0.0000000000
        9.2146218143        0.0000000000
        9.2884682723        0.0000000000
        9.3623147303        0.0000000000
        9.4361611883        0.0000000000
        9.5100076463        0.0000000000
        9.5838541044        0.0000000000
        9.6577005624        0.0000000000
        9.7315470204        4.1579644507
        9.8053934784        5.1776001976
        9.8792399364        4.5675459415
        9.9530863944        8.1124046520
       10.0269328524       11.8987372585
       10.1007793104        6.5532153212
       10.1746257685        1.7129463059
       10.2484722265        3.7471993258
       10.3223186845        2.2644908893
       10.3961651425        1.8469186831
       10.4700116005        1.7542609444
       10.5438580585        3.0579368292
       10.6177045165        1.3677850272
       10.6915509746        1.5297906148
       10.7653974326        1.8597713322
       10.8392438906        2.5803307409
       10.9130903486       11.7870275639
       10.9869368066        0.0000000000
       11.0607832646        0.0000000000
       11.1346297226        0.0000000000
       11.2084761806        0.0000000000
       11.2823226387        0.0000000000
       11.3561690967        0.0000000000
       11.4300155547        0.0000000000
       11.5038620127        0.0000000000
       11.5777084707        0.0000000000
       11.6515549287        3.7584709518
       11.7254013867        4.1368585368
       11.7992478447        2.2119791932
       11.8730943028        1.3965400182
       11.9469407608        0.6554741400
