2	0.612372	0.500000	0.562500	-0.062500
2	1.000000	0.583333	0.562500	0.020833
2	1.172604	0.500000	0.562500	-0.062500
2	1.414214	0.500000	0.562500	-0.062500
2	1.541104	0.500000	0.562500	-0.062500
2	1.732051	0.583333	0.562500	0.020833
2	1.837117	0.500000	0.562500	-0.062500
2	1.837117	0.500000	0.562500	-0.062500
2	2.000000	1.000000	0.562500	0.437500
2	2.091650	0.500000	0.562500	-0.062500
2	2.236068	0.583333	0.562500	0.020833
2	2.318405	0.500000	0.562500	-0.062500
2	2.449490	0.500000	0.562500	-0.062500
2	2.524876	0.500000	0.562500	-0.062500
2	2.524876	0.500000	0.562500	-0.062500
2	2.645751	0.583333	0.562500	0.020833
2	2.715695	0.500000	0.562500	-0.062500
2	2.715695	0.500000	0.562500	-0.062500
2	2.828427	1.000000	0.562500	0.437500
2	2.893959	0.500000	0.562500	-0.062500
2	3.000000	0.583333	0.562500	0.020833
2	3.000000	0.583333	0.562500	0.020833
3	1.000000	-0.333333	-0.421875	0.088542
3	1.000000	-0.500000	-0.421875	-0.078125
3	1.000000	-0.500000	-0.421875	-0.078125
Objective_function= -1.915208
