Minute,Timestamp,Best_Objective,Best_Run,Run1_Steps,Run1_Objective,Run1_Status,Run2_Steps,Run2_Objective,Run2_Status,Run3_Steps,Run3_Objective,Run3_Status,Run4_Steps,Run4_Objective,Run4_Status,Run5_Steps,Run5_Objective,Run5_Status
4,2025-09-30 21:22:47,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:22:58,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:08,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:18,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:29,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:38,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
5,2025-09-30 21:23:49,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:23:59,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:09,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:19,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:30,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
6,2025-09-30 21:24:41,-1.915208,1,2,-1.915208,RUNNING,1,-1.915208,RUNNING,2,-1.915208,RUNNING,3,-1.915208,RUNNING,2,-1.915208,RUNNING
