2	0.433013	0.000000	0.015625	-0.015625
2	0.707107	0.010417	0.015625	-0.005208
2	0.829156	0.020833	0.015625	0.005208
2	1.000000	0.041667	0.015625	0.026042
2	1.089725	0.031250	0.015625	0.015625
3	0.707107	0.010417	0.001953	0.008464
3	0.707107	-0.031250	0.001953	-0.033203
3	0.707107	0.000000	0.001953	-0.001953
3	0.829156	0.005208	0.001953	0.003255
3	0.829156	-0.031250	0.001953	-0.033203
3	0.829156	0.010417	0.001953	0.008464
3	1.000000	0.031250	0.001953	0.029297
3	1.000000	0.010417	0.001953	0.008464
Objective_function= -1.985076
